# 20250215
callsign,member_id,valid_from,valid_to
DL9NCG,1349,,
DL6HBD,1351,,
HA7WXJ,1354,,
HA7UL,1355,,
DL7ADW,1358,,
DF4TX,1359,,
DL2SAH,1360,,
DF7YE,1362,,
DF1ZA,1363,,
PB0ACW,1365,,
RN3W,1366,,
ON4CAS,1367,,
DL2US,1369,,
HA3NU,1373,,
PA0EFI,1375,,
OZ1KVB,1376,,
LU1HUC,1382,,
DL1BFE,1385,,
DL4RBR,1387,,
DJ1JD,1388,,
DL8ZAD,1392,,
PA3CXC,1393,,
DL8DAM,1396,,
DL8FBP,1397,,
DL2YCK,1402,,
PY2MDU,1404,,
DL1FU,1406,,
PA3DXO,1407,,
DL6FBK,1413,,
DL8NAV,1417,,
OK1DCE,1420,,
DL8ZAW,1431,,
OK1OM,1432,,
DK7ZT,1434,,
DL7AJT,1435,,
OK2BVX,1436,,
DL2SBC,1446,,
DL5HCK,1447,,
UT0FT,1449,,
UA3QLC,1451,,
OE2JKN,1458,,
SV1UG,1459,,
R3QX,1460,,
OE6SBD,1462,,
DL1YDD,1467,,
YB4FNN,1471,,
UT5JCW,1480,,
UA3EIW,1482,,
DK2QV,1483,,
UA3XDX,1484,,
RW3RN,1485,,
FM5BW,1486,,
DL2RM,1493,,
RU3DM,1495,,
R5EM,1496,,
UA3EAX,1497,,
UA3EKG,1498,,
DL0DA,1500,,
LX1BK,1501,,
DL5XL,1502,,
DL2MDZ,1508,,
DL7XU,1510,,
IK2HLB,1511,,
RA0FW,1513,,
RX3G,1514,,
UA3QNS,1517,,
ON4ON,1519,,
HB9BOS,1520,,
DK2OU,1521,,
DL1DBC,1522,,
HB9CYV,1523,,
PA3BGQ,1525,,
DJ5QE,1530,,
DL7ANW,1531,,
NK1L,1534,,
DJ3TO,1539,,
DL2NBY,1540,,
G0ENB,1541,,
DK2VM,1548,,
RA3WC,1549,,
DL4GCR,1551,,
PA3BVG,1553,,
DL2GAN,1554,,
G4UOL,1555,,
DK9VS,1556,,
DL4OBB,1558,,
DL3MDL,1559,,
DF2GW,1564,,
YB2FEA,1566,,
RU4HH,1569,,
EA8UH,1570,,
DJ1OJ,1571,,
EA8OM,1571,,
DL7TN,1573,,
DL8ZBA,1574,,
G3YRW,1576,,
PY5BBF,1577,,
G0BVZ,1584,,
DL6KCR,1586,,
DL1MEB,1590,,
HB9BQB,1592,,
UR5ECE,1594,,
DK1WF,1595,,
DL1RDQ,1596,,
DL4ZA,1598,,
DL7ATL,1601,,
HB9CZG,1602,,
DJ4NM,1603,,
OK2ON,1604,,
OK2PZZ,1605,,
G0HIN,1608,,
US1IDX,1611,,
DK7XX,1612,,
DL4TJ,1613,,
DK7TT,1614,,
DF5UF,1615,,
DL2NY,1619,,
DK4CU,1621,,
DJ8EW,1622,,
DL5YAS,1626,,
HB9UH,1632,,
OE3EUW,1634,,
DL2HQ,1635,,
HB9DAX,1640,,
DJ0UI,1642,,
DL3BCR,1643,,
RA3ZI,1647,,
UA3XAW,1648,,
UT5FA,1649,,
PA3DMX,1652,,
DK1DC,1660,,
UT4UX,1662,,
JJ1KXM,1664,,
PU2KER,1667,,
DL2ZAV,1669,,
LZ3BZ,1673,,
DL7EN,1678,,
DK5VD,1680,,
F5NRG,1686,,
G5LP,1687,,
DK6QX,1691,,
DL3OZ,1692,,
DL1GQE,1695,,
DL7ARN,1699,,
DL1LAE,1703,,
UT0MF,1708,,
UA3AB,1709,,
HA1AG,1711,,
DL2DBS,1714,,
KE5ZI,1715,,
W6URZ,1716,,
LY3BA,1718,,
DL3BCD,1720,,
UA3ECJ,1722,,
LY4T,1730,,
UT9FJ,1733,,
UA9YC,1734,,
UA1PAC,1735,,
DJ6QQ,1738,,
DL7KL,1740,,
RA3WGU,1742,,
DL5HCL,1744,,
DL7ANQ,1745,,
UA9QT,1748,,
UA3ACA,1749,,
UR4MEU,1750,,
HB9DGV,1760,,
I2WEQ,1761,,
4Z5NX,1764,,
4Z5NW,1765,,
HB9AFX,1768,,
4K9W,1770,,
DL8NCU,1773,,
DJ1PC,1775,,
DL6MEZ,1777,,
DJ0SP,1778,,
DF5JL,1780,,
DL9DBW,1781,,
SV2AJX,1782,,
UR5FGN,1783,,
DL1FCZ,1785,,
DJ9SA,1786,,
UW9YY,1793,,
RW3AA,1794,,
